GEOIDFQ,SUMLEVEL,NAME,YEAR,Number of sales,Median home sale price (2023 dollars),Median home sale price (year-of dollars),Median income (2023 dollars),Median income (year-of dollars),Median income MOE (year-of dollars),Mean income (2023 dollars),Mean income (year-of dollars),Mean income MOE (year-of dollars),Median sale price/income ratio (MSA med inc),Median sale price/income ratio (geography med inc)
8600000US43782,860,43782,2019,4,101902,85500,,,,,,,1.2721889088934188,
8600000US43782,860,43782,2020,1,115377,98000,,,,,,,1.4096054543100844,
8600000US43782,860,43782,2021,1,210279,187000,,,,,,,2.6030429154080656,
8600000US43782,860,43782,2022,7,93601,89900,,,,,,,1.1863758132414848,
8600000US43782,860,43782,2023,2,130750,130750,,,,,,,1.689494766765732,
8600000US43782,860,43782,2024,3,38757,39900,,,,,,,,
8600000US43783,860,43783,2012,17,132581,99900,,,,,,,1.8603698392893724,
8600000US43783,860,43783,2013,20,141131,107900,,,,,,,1.9952292017234048,
8600000US43783,860,43783,2014,27,160887,125000,,,,,,,2.217452236078835,
8600000US43783,860,43783,2015,24,178694,139000,,,,,,,2.388644487214737,
8600000US43783,860,43783,2016,31,177611,139900,,,,,,,2.32029721033602,
8600000US43783,860,43783,2017,28,165888,133450,,,,,,,2.0928737218493194,
8600000US43783,860,43783,2018,45,174735,144000,,,,,,,2.248173359145694,
8600000US43783,860,43783,2019,34,180564,151500,,,,,,,2.254229470144479,
8600000US43783,860,43783,2020,38,249002,211500,,,,,,,3.042158710067172,
8600000US43783,860,43783,2021,54,281065,249950,,,,,,,3.479307896824845,
8600000US43783,860,43783,2022,31,235303,226000,,,,,,,2.98243530358816,
8600000US43783,860,43783,2023,41,290000,290000,,,,,,,3.747254167205065,
8600000US43783,860,43783,2024,34,260759,268450,,,,,,,,
8600000US43822,860,43822,2012,7,191107,144000,,,,,,,2.6816141827594553,
8600000US43822,860,43822,2013,8,189656,145000,,,,,,,2.681262597311341,
8600000US43822,860,43822,2014,7,270290,210000,,,,,,,3.7253197566124427,
8600000US43822,860,43822,2015,13,173552,135000,,,,,,,2.319906516359637,
8600000US43822,860,43822,2016,9,199955,157500,,,,,,,2.6122002189272564,
8600000US43822,860,43822,2017,13,198767,159900,,,,,,,2.5076845869142463,
8600000US43822,860,43822,2018,11,182015,150000,,,,,,,2.341847249110098,
8600000US43822,860,43822,2020,20,320818,272500,,,,,,,3.9195661867295715,
8600000US43822,860,43822,2021,13,254696,226500,,,,,,,3.152883531229555,
8600000US43822,860,43822,2022,12,138475,133000,,,,,,,1.7551499795452448,
8600000US43822,860,43822,2023,5,191900,191900,,,,,,,2.4796485334022482,
8600000US43822,860,43822,2024,7,320449,329900,,,,,,,,
8600000US43830,860,43830,2012,4,195885,147600,,,,,,,2.7486545373284414,
8600000US43830,860,43830,2013,7,129490,99000,,,,,,,1.8306551526470534,
8600000US43830,860,43830,2014,2,201302,156400,,,,,,,2.774476237781838,
8600000US43830,860,43830,2015,5,174838,136000,,,,,,,2.337091009073412,
8600000US43830,860,43830,2016,9,190433,150000,,,,,,,2.4878097323116726,
8600000US43830,860,43830,2017,6,145377,116950,,,,,,,1.8341070196349036,
8600000US43830,860,43830,2018,7,217812,179500,,,,,,,2.802410541435084,
8600000US43830,860,43830,2019,10,224706,188538,,,,,,,2.8053253381344208,
8600000US43830,860,43830,2020,9,211917,180000,,,,,,,2.589071242610359,
8600000US43830,860,43830,2021,5,286744,255000,,,,,,,3.549603975556453,
8600000US43830,860,43830,2022,4,572120,549500,,,,,,,7.251540704963247,
8600000US43830,860,43830,2023,4,222500,222500,,,,,,,2.875048455872852,
8600000US43830,860,43830,2024,4,475476,489500,,,,,,,,
8600000US43843,860,43843,2013,1,235436,180000,,,,,,,3.3284639139037338,
8600000US43843,860,43843,2014,1,175045,136000,,,,,,,2.4125880328537725,
8600000US43843,860,43843,2016,3,457040,360000,,,,,,,5.970743357548015,
8600000US43843,860,43843,2017,2,91366,73500,,,,,,,1.1526880371369426,
8600000US43843,860,43843,2018,2,78873,65000,,,,,,,1.014800474614376,
8600000US43843,860,43843,2019,2,324776,272500,,,,,,,4.054637165771423,
8600000US43843,860,43843,2020,3,411965,349919,,,,,,,5.033140111905412,
8600000US43843,860,43843,2021,2,730870,649960,,,,,,,9.04744637313994,
8600000US43843,860,43843,2023,2,322500,322500,,,,,,,4.167205065253909,
8600000US43843,860,43843,2024,2,258136,265750,,,,,,,,
8600000US43844,860,43844,2014,1,238113,185000,,,,,,,3.2818293093966755,
8600000US44402,860,44402,2012,1,282680,213000,,,,,,,3.9665543119983613,
8600000US44628,860,44628,2014,1,160887,125000,,,,,,,2.217452236078835,
8600000US44628,860,44628,2016,2,359760,283375,,,,,,,4.699887219292136,
8600000US44628,860,44628,2017,2,136738,110000,,,,,,,1.7251113480961047,
8600000US44628,860,44628,2021,1,415969,369919,,,,,,,5.149278247191637,
8600000US44813,860,44813,2013,4,117587,89900,,,,,,,1.6623828103330314,
8600000US44813,860,44813,2014,1,137719,107000,,,,,,,1.8981391140834825,
8600000US44813,860,44813,2016,3,130764,103000,,,,,,,1.7082960161873488,
8600000US44813,860,44813,2018,3,203857,168000,,,,,,,2.62286891900331,
8600000US44813,860,44813,2020,3,97128,82500,,,,,,,1.186657652863081,
8600000US44813,860,44813,2021,3,340873,303137,,,,,,,4.219671766032379,
8600000US44813,860,44813,2022,6,205630,197500,,,,,,,2.6063317365427503,
8600000US44813,860,44813,2023,2,262200,262200,,,,,,,3.3880346297971315,
8600000US44813,860,44813,2024,2,427346,439950,,,,,,,,
8600000US44822,860,44822,2012,1,331783,250000,,,,,,,4.655580178401832,
8600000US44822,860,44822,2013,2,315876,241500,,,,,,,4.465689084487509,
8600000US44822,860,44822,2014,1,33465,26000,,,,,,,0.4612300651043976,
8600000US44822,860,44822,2016,3,252641,199000,,,,,,,3.3004942448668193,
8600000US44822,860,44822,2017,3,344331,277000,,,,,,,4.344144031114736,
8600000US44822,860,44822,2021,2,208030,185000,,,,,,,2.5752028842272305,
8600000US44822,860,44822,2023,1,1100000,1100000,,,,,,,14.213722703191626,
8600000US44822,860,44822,2024,1,194270,200000,,,,,,,,
8600000US44833,860,44833,2012,7,112674,84900,,,,,,,1.5810350285852621,
8600000US44833,860,44833,2013,9,107254,82000,,,,,,,1.5163002274450343,
8600000US44833,860,44833,2014,17,159600,124000,,,,,,,2.1997126181902042,
8600000US44833,860,44833,2015,21,170980,132999,,,,,,,2.2855203464393727,
8600000US44833,860,44833,2016,21,147268,116000,,,,,,,1.9239061929876935,
8600000US44833,860,44833,2017,36,160854,129400,,,,,,,2.029358258578508,
8600000US44833,860,44833,2018,15,140758,116000,,,,,,,1.811028539311809,
8600000US44833,860,44833,2020,12,181306,154000,,,,,,,2.2150942853444184,
8600000US44833,860,44833,2021,14,285057,253500,,,,,,,3.5287239521708265,
8600000US44833,860,44833,2022,24,273774,262950,,,,,,,3.4700502791084364,
8600000US44833,860,44833,2023,23,215000,215000,,,,,,,2.7781367101692727,
8600000US44833,860,44833,2024,21,233124,240000,,,,,,,,
8600000US44849,860,44849,2019,1,119184,100000,,,,,,,1.4879402443197882,
8600000US44903,860,44903,2013,1,313914,240000,,,,,,,4.437951885204979,
8600000US44903,860,44903,2014,1,298349,231800,,,,,,,4.1120434265845915,
8600000US44903,860,44903,2021,1,57394,51040,,,,,,,0.7104775957349073,
8600000US44903,860,44903,2023,2,108250,108250,,,,,,,1.3987595296549942,
8600000US44903,860,44903,2024,1,46139,47500,,,,,,,,
8600000US44904,860,44904,2013,2,133413,102000,,,,,,,1.886129551212116,
8600000US44904,860,44904,2014,2,113264,88000,,,,,,,1.5610863741994998,
8600000US44904,860,44904,2015,6,199263,155000,,,,,,,2.6635963706351387,
8600000US44904,860,44904,2016,7,179642,141500,,,,,,,2.3468338474806782,
8600000US44904,860,44904,2017,7,186337,149900,,,,,,,2.350856282541873,
8600000US44904,860,44904,2018,8,206284,170000,,,,,,,2.6540935489914443,
8600000US44904,860,44904,2020,3,229576,195000,,,,,,,2.8048271794945556,
8600000US44904,860,44904,2021,4,249636,222000,,,,,,,3.0902434610726766,
8600000US44904,860,44904,2022,6,292828,281250,,,,,,,3.7115483590007523,
8600000US44904,860,44904,2023,3,454000,454000,,,,,,,5.866391006589999,
8600000US44904,860,44904,2024,3,82079,84500,,,,,,,,
8600000US45123,860,45123,2012,5,183012,137900,,,,,,,2.5680180264064507,
8600000US45123,860,45123,2013,8,140542,107450,,,,,,,1.9869080419386453,
8600000US45123,860,45123,2014,9,126135,98000,,,,,,,1.7384825530858066,
8600000US45123,860,45123,2015,4,122065,94950,,,,,,,1.6316675831729446,
8600000US45123,860,45123,2016,10,202177,159250,,,,,,,2.641224665804226,
8600000US45123,860,45123,2017,4,198892,160000,,,,,,,2.50925286995797,
8600000US45123,860,45123,2018,5,298505,246000,,,,,,,3.8406294885405607,
8600000US45123,860,45123,2020,8,261953,222500,,,,,,,3.200379730448916,
8600000US45123,860,45123,2021,12,262792,233700,,,,,,,3.2531076434805613,
8600000US45123,860,45123,2022,9,260291,250000,,,,,,,3.2991540968895574,
8600000US45123,860,45123,2023,6,297500,297500,,,,,,,3.8441659129086445,
8600000US45123,860,45123,2024,7,273921,282000,,,,,,,,
8600000US45135,860,45135,2012,2,196084,147750,,,,,,,2.7514478854354825,
8600000US45135,860,45135,2013,1,35969,27500,,,,,,,0.5085153201797371,
8600000US45135,860,45135,2017,1,253835,204200,,,,,,,3.202433975283859,
8600000US45135,860,45135,2018,2,166847,137500,,,,,,,2.1466933116842566,
8600000US45135,860,45135,2020,1,288442,245000,,,,,,,3.5240136357752108,
8600000US45135,860,45135,2021,2,208030,185000,,,,,,,2.5752028842272305,
8600000US45135,860,45135,2022,2,367010,352500,,,,,,,4.651807276614276,
8600000US45135,860,45135,2024,2,432255,445004,,,,,,,,
8600000US45169,860,45169,2016,3,118069,93000,,,,,,,1.5424420340332372,
8600000US45169,860,45169,2018,2,151679,125000,,,,,,,1.9515393742584153,
8600000US45169,860,45169,2019,2,244327,205000,,,,,,,3.0502775008555654,
8600000US45169,860,45169,2020,2,208973,177500,,,,,,,2.553111919796326,
8600000US45169,860,45169,2022,1,353996,340000,,,,,,,4.486849571769798,
8600000US45169,860,45169,2024,3,388540,400000,,,,,,,,
8600000US45334,860,45334,2013,1,283177,216500,,,,,,,4.0034024297786575,
8600000US45335,860,45335,2017,1,121200,97500,,,,,,,1.529075967630638,
8600000US45369,860,45369,2016,1,114260,90000,,,,,,,1.4926858393870037,
8600000US45369,860,45369,2017,1,257938,207500,,,,,,,3.2541873157267425,
8600000US45601,860,45601,2012,34,57730,43500,,,,,,,0.8100709510419188,
8600000US45601,860,45601,2013,52,107744,82375,,,,,,,1.5232345272656669,
8600000US45601,860,45601,2014,58,55087,42800,,,,,,,0.7592467758244488,
8600000US45601,860,45601,2015,85,135628,105500,,,,,,,1.8129639813032719,
8600000US45601,860,45601,2016,139,173929,137000,,,,,,,2.272199555511328,
8600000US45601,860,45601,2017,128,166494,133938,,,,,,,2.1005191016874725,
8600000US45601,860,45601,2018,132,177161,146000,,,,,,,2.279397989133829,
8600000US45601,860,45601,2019,150,191886,161000,,,,,,,2.395583793354859,
8600000US45601,860,45601,2020,158,205383,174450,,,,,,,2.509241545963206,
8600000US45601,860,45601,2021,211,223773,199000,,,,,,,2.770083102493075,
8600000US45601,860,45601,2022,183,203027,195000,,,,,,,2.573340195573855,
8600000US45601,860,45601,2023,193,220000,220000,,,,,,,2.8427445406383254,
8600000US45601,860,45601,2024,197,208840,215000,,,,,,,,
8600000US45612,860,45612,2012,1,16091,12125,,,,,,,0.22579563865248886,
8600000US45612,860,45612,2013,2,120595,92200,,,,,,,1.7049131825662458,
8600000US45612,860,45612,2014,1,188560,146500,,,,,,,2.5988540206843944,
8600000US45612,860,45612,2016,6,225346,177500,,,,,,,2.9439081832354796,
8600000US45612,860,45612,2017,3,42886,34500,,,,,,,0.5410576500846873,
8600000US45612,860,45612,2018,3,124741,102800,,,,,,,1.6049459813901206,
8600000US45612,860,45612,2019,4,254458,213500,,,,,,,3.176752421622748,
8600000US45612,860,45612,2020,4,128857,109450,,,,,,,1.5742991527983543,
8600000US45612,860,45612,2021,5,179918,160000,,,,,,,2.227202494466794,
8600000US45612,860,45612,2022,9,169606,162900,,,,,,,2.1497288095332356,
8600000US45612,860,45612,2023,7,280000,280000,,,,,,,3.6180385062669598,
8600000US45612,860,45612,2024,5,242838,250000,,,,,,,,
8600000US45622,860,45622,2020,1,346131,294000,,,,,,,4.228816362930253,
8600000US45628,860,45628,2012,13,82150,61900,,,,,,,1.1527216521722936,
8600000US45628,860,45628,2013,6,64222,49100,,,,,,,0.9079309898481852,
8600000US45628,860,45628,2014,9,101681,79000,,,,,,,1.4014298132018237,
8600000US45628,860,45628,2015,9,147841,115000,,,,,,,1.9762166620841353,
8600000US45628,860,45628,2016,14,107912,85000,,,,,,,1.4097588483099481,
8600000US45628,860,45628,2017,7,140467,113000,,,,,,,1.7721598394078164,
8600000US45628,860,45628,2018,11,150466,124000,,,,,,,1.9359270592643478,
8600000US45628,860,45628,2020,12,152462,129500,,,,,,,1.862692921766897,
8600000US45628,860,45628,2021,21,213652,190000,,,,,,,2.644802962179318,
8600000US45628,860,45628,2022,19,249879,240000,,,,,,,3.167187933013975,
8600000US45628,860,45628,2023,14,202500,202500,,,,,,,2.61661713399664,
8600000US45628,860,45628,2024,16,205926,212000,,,,,,,,
8600000US45633,860,45633,2018,1,110423,91000,,,,,,,1.4207206644601262,
8600000US45644,860,45644,2012,12,102123,76950,,,,,,,1.4329875789120838,
8600000US45644,860,45644,2013,17,88942,68000,,,,,,,1.2574197008080772,
8600000US45644,860,45644,2014,13,152521,118500,,,,,,,2.1021447198027357,
8600000US45644,860,45644,2015,14,153626,119500,,,,,,,2.0535468792961233,
8600000US45644,860,45644,2016,18,223378,175950,,,,,,,2.918200816001592,
8600000US45644,860,45644,2017,21,186337,149900,,,,,,,2.350856282541873,
8600000US45644,860,45644,2018,20,156533,129000,,,,,,,2.013988634234684,
8600000US45644,860,45644,2019,21,181160,152000,,,,,,,2.2616691713660777,
8600000US45644,860,45644,2020,20,161881,137500,,,,,,,1.977762754771802,
8600000US45644,860,45644,2021,34,205219,182500,,,,,,,2.540402845251187,
8600000US45644,860,45644,2022,21,258209,248000,,,,,,,3.272760864114441,
8600000US45644,860,45644,2023,25,200000,200000,,,,,,,2.584313218762114,
8600000US45644,860,45644,2024,31,260808,268500,,,,,,,,
8600000US45647,860,45647,2013,3,40711,31125,,,,,,,0.5755468851125206,
8600000US45647,860,45647,2014,1,135145,105000,,,,,,,1.8626598783062214,
8600000US45647,860,45647,2016,2,106643,84000,,,,,,,1.3931734500945367,
8600000US45647,860,45647,2018,4,228126,188000,,,,,,,2.9351152188846563,
8600000US45647,860,45647,2019,3,139445,117000,,,,,,,1.740890085854152,
8600000US45647,860,45647,2021,1,271001,241000,,,,,,,3.3547237572906083,
8600000US45647,860,45647,2022,7,267579,257000,,,,,,,3.3915304116024654,
8600000US45647,860,45647,2023,5,215000,215000,,,,,,,2.7781367101692727,
8600000US45647,860,45647,2024,4,201555,207500,,,,,,,,
8600000US45654,860,45654,2012,1,114134,86000,,,,,,,1.6015195813702303,
8600000US45654,860,45654,2013,2,243937,186500,,,,,,,3.448658444128035,
8600000US45654,860,45654,2016,3,119973,94500,,,,,,,1.5673201313563538,
8600000US45654,860,45654,2018,2,96092,79190,,,,,,,1.2363392243801912,
8600000US45654,860,45654,2020,1,204853,174000,,,,,,,2.50276886785668,
8600000US45654,860,45654,2021,6,281122,250000,,,,,,,3.4800038976043655,
8600000US45654,860,45654,2022,2,806382,774500,,,,,,,10.220779392163848,
8600000US45654,860,45654,2023,5,1000000,1000000,,,,,,,12.92156609381057,
8600000US45654,860,45654,2024,4,789222,812500,,,,,,,,
8600000US45673,860,45673,2021,1,85461,76000,,,,,,,1.0579211848717271,
8600000US45673,860,45673,2023,1,144000,144000,,,,,,,1.8607055175087222,
8600000US45673,860,45673,2024,1,86450,89000,,,,,,,,
8600000US45681,860,45681,2012,5,58925,44400,,,,,,,0.8268310396841655,
8600000US45681,860,45681,2013,3,45779,35000,,,,,,,0.6472013165923927,
8600000US45681,860,45681,2014,2,99106,77000,,,,,,,1.3659505774245624,
8600000US45681,860,45681,2016,1,143460,113000,,,,,,,1.8741499983414605,
8600000US45681,860,45681,2017,2,104418,84000,,,,,,,1.3173577567279342,
8600000US45681,860,45681,2018,4,154652,127450,,,,,,,1.98978954599388,
8600000US45681,860,45681,2020,6,157230,133550,,,,,,,1.9209470247256302,
8600000US45681,860,45681,2021,3,146071,129900,,,,,,,1.8082100251952284,
8600000US45681,860,45681,2022,2,385231,370000,,,,,,,4.882748063396545,
8600000US45681,860,45681,2023,11,192000,192000,,,,,,,2.4809406900116295,
8600000US45681,860,45681,2024,3,165130,170000,,,,,,,,
8600000US45690,860,45690,2016,4,285650,225000,,,,,,,3.7317145984675095,
8600000US45690,860,45690,2017,2,466152,375000,,,,,,,5.881061413963993,
8600000US45690,860,45690,2020,2,229576,195000,,,,,,,2.8048271794945556,
8600000US45690,860,45690,2021,2,295178,262500,,,,,,,3.6540040924845836,
8600000US45690,860,45690,2022,4,245496,235790,,,,,,,3.111630178022355,
8600000US45690,860,45690,2023,4,324700,324700,,,,,,,4.195632510660292,
8600000US45690,860,45690,2024,2,369113,380000,,,,,,,,
8600000US45732,860,45732,2012,1,45123,34000,,,,,,,0.6331589042626492,
8600000US45732,860,45732,2017,2,252344,203000,,,,,,,3.1836145787591743,
8600000US45732,860,45732,2020,2,108548,92200,,,,,,,1.3261798253815282,
8600000US45732,860,45732,2021,1,193412,172000,,,,,,,2.3942426815518036,
8600000US45732,860,45732,2023,1,279000,279000,,,,,,,3.605116940173149,
8600000US45732,860,45732,2024,1,362799,373500,,,,,,,,
8600000US45764,860,45764,2012,2,87524,65950,,,,,,,1.2281420510624035,
8600000US45764,860,45764,2013,2,107908,82500,,,,,,,1.5255459605392112,
8600000US45764,860,45764,2017,6,156627,126000,,,,,,,1.9760366350919016,
8600000US45764,860,45764,2018,7,145612,120000,,,,,,,1.8734777992880787,
8600000US45764,860,45764,2019,3,220490,185000,,,,,,,2.7526894519916083,
8600000US45764,860,45764,2020,9,180718,153500,,,,,,,2.2079024207816116,
8600000US45764,860,45764,2021,5,163050,145000,,,,,,,2.018402260610532,
8600000US45764,860,45764,2022,4,241030,231500,,,,,,,3.0550166937197303,
8600000US45764,860,45764,2023,9,190000,190000,,,,,,,2.455097557824008,
8600000US45764,860,45764,2024,4,242838,250000,,,,,,,,
8600000US45895,860,45895,2014,1,180065,139900,,,,,,,2.481772542619432,
M010000US001,M01,15-County Region,2012,21565,183144,138000,,,,,,,2.569880258477811,
M010000US001,M01,15-County Region,2013,27345,189526,144900,,,,,,,2.6794134506925054,
M010000US001,M01,15-County Region,2014,27054,196282,152500,,,,,,,2.7052917280161783,
M010000US001,M01,15-County Region,2015,29923,205306,159700,,,,,,,2.7443634863898816,
M010000US001,M01,15-County Region,2016,31986,215824,170000,,,,,,,2.8195176966198963,
M010000US001,M01,15-County Region,2017,32788,227482,183000,,,,,,,2.869957970014428,
M010000US001,M01,15-County Region,2018,31973,237712,195900,,,,,,,3.058452507337788,
M010000US001,M01,15-County Region,2019,32676,251478,211000,,,,,,,3.1395539155147527,
M010000US001,M01,15-County Region,2020,33142,276669,235000,,,,,,,3.38017634451908,
M010000US001,M01,15-County Region,2021,35823,297989,265000,,,,,,,3.688804131460628,
M010000US001,M01,15-County Region,2022,30527,310267,298000,,,,,,,3.9325916834923524,
M010000US001,M01,15-County Region,2023,26848,315000,315000,,,,,,,4.07029331955033,
M010000US001,M01,15-County Region,2024,27468,320546,330000,,,,,,,,
1600000US3900450,160,Adelphi,2015,2,129200,100500,,,,,,,1.7270415177343963,
1600000US3900450,160,Adelphi,2016,3,101564,80000,,,,,,,1.3268318572328923,
1600000US3900450,160,Adelphi,2017,1,131766,106000,,,,,,,1.662380026347155,
1600000US3900450,160,Adelphi,2018,2,118310,97500,,,,,,,1.522200711921564,
1600000US3900450,160,Adelphi,2019,1,125143,105000,,,,,,,1.5623372565357776,
1600000US3900450,160,Adelphi,2020,4,139806,118750,,,,,,,1.7080678336665562,
1600000US3900450,160,Adelphi,2021,3,157428,140000,,,,,,,1.9488021826584447,
1600000US3900450,160,Adelphi,2023,2,57162,57162,,,,,,,0.7386290218374467,
1600000US3900450,160,Adelphi,2024,3,194173,199900,,,,,,,,
1600000US3901154,160,Alexandria,2012,4,201724,152000,,,,,,,2.830592748468314,
1600000US3901154,160,Alexandria,2013,6,287689,219950,,,,,,,4.06719798812848,
1600000US3901154,160,Alexandria,2014,6,161531,125500,,,,,,,2.2263220450231502,
1600000US3901154,160,Alexandria,2015,3,178566,138900,,,,,,,2.3869260379433594,
1600000US3901154,160,Alexandria,2016,5,224076,176500,,,,,,,2.9273227850200683,
1600000US3901154,160,Alexandria,2017,6,213809,172000,,,,,,,2.697446835204818,
1600000US3901154,160,Alexandria,2018,3,265742,219000,,,,,,,3.419096983700743,
1600000US3901154,160,Alexandria,2019,5,321677,269900,,,,,,,4.015950719419108,
1600000US3901154,160,Alexandria,2020,5,235345,199900,,,,,,,2.87530745221006,
1600000US3901154,160,Alexandria,2021,10,244862,217754,,,,,,,3.0311460348835593,
